Kausi,Etunimi,Sukunimi,Joukkue,Joukkue ID
2009,Matti,Ali-Löytty,LEKA,18
2009,Antti,Tiilikainen,LEKA,18
2009,Tuomas,Aalto,LEKA,18
2009,Ville,Orrenmaa,LEKA,18
2009,Jari,Sairanen,LEKA,18
2009,Jari,Reponen,LEKA,18
2009,Ville,Kakkonen,LIITTO,19
2009,Aku,Lipsanen,LIITTO,19
2009,Jani,Mikkonen,LIITTO,19
2009,Antti,Piispa,LIITTO,19
2009,Sampo,Saarenpää,LIITTO,19
2009,Mikko,Purhonen,LIITTO,19
2009,Mikko,Karhu,LIITTO,19
2009,Johanna,Noreila,LIITTO,19
2009,Mikko,Tolvanen,LIITTO,19
2009,Janne,Suortti,LIITTO,19
2009,Juha,Varis,LMTVO,8
2009,Tuomas,Korppi,LMTVO,8
2009,Aki,Penttinen,LMTVO,8
2009,Risto,Tapanen,LMTVO,8
2009,Henrik,Tarkkio,LMTVO,8
2009,Sami,Pyykkö,LMTVO,8
2009,Kari,Hankia,LMTVO,8
2009,Mika,Hanski,LMTVO,8
2009,Sampo,Kokkonen,LMTVO,8
2009,Jani,Heimala,LMTVO,8
2009,Lotte,Heikkinen,Lållåt,20
2009,Kennet,Karlsson,Lållåt,20
2009,Maunu,Jääskeläinen,Lållåt,20
2009,Pekka,Jääskeläinen,Lållåt,20
2009,Turkka,Vuoksiala,Lållåt,20
2009,Jussi,Tamminen,Lållåt,20
2009,Jaakko,Mäkinen,Lållåt,20
2009,Jari,Miettinen,Lållåt,20
2009,Tommi,Raussi,Lållåt,20
2009,Samuli,Vanninen,Lållåt,20
2009,Arto,Parkko,MOLOjr,21
2009,Mark,Näppi,MOLOjr,21
2009,Veli-Mikko,Ikonen,MOLOjr,21
2009,Sami,Korhonen,MOLOjr,21
2009,Riku,Neuvonen,MOLOjr,21
2009,Janne,Matikainen,MULK,15
2009,Tuomas,Nevalainen,MULK,15
2009,Tiina,Saario,MULK,15
2009,Masi,Kähkönen,MULK,15
2009,Mikko,Kuusio,MULK,15
2009,Matias,Nurminen,MULK,15
2009,Simo,Takala,MULK,15
2009,Marjo,Nieminen,MULK,15
2009,Sami,Kontio,MULK,15
2009,Tuomas2,Aalto,MULK,15
2009,Teemu,Pöysä,PaVa,27
2009,Uki,Voutilainen,PaVa,27
2009,Matti,Peittilä,PaVa,27
2009,Vesa,Korjula,PaVa,27
2009,Otto,Rossi,PaVa,27
2009,Kalle,Kuusisto,PaVa,27
2009,Tommi,Tuominen,PaVa,27
2009,Heikki,Ollila,PaVa,27
2009,Jarmo,Saukkonen,PN,26
2009,Maria,Matveinen,PN,26
2009,Laura,Rossi,PN,26
2009,Ida,Koskinen,PN,26
2009,Albert,Lehtoaho,PN,26
2009,Petrus,Suokas,PN,26
2009,Henna,Ukkonen,PN,26
2009,Tuomas,Melanen,PN,26
2009,Juha,Sumanen,PN,26
2009,Eero,Mielonen,PN,26
2009,Timo,Heikkinen,Sk,24
2009,Jesse,Meuronen,Sk,24
2009,Anssi,Tura,Sk,24
2009,Petteri,Westerholm,Sk,24
2009,Erkka,Holviala,Sk,24
2009,Pete,Hyrkäs,Sk,24
2009,Ville,Kytömäki,Sk,24
2009,Maria,Viikilä,theANT,28
2009,Riikka,Tervo,theANT,28
2009,Tatu,Kupiainen,theANT,28
2009,Saku,Kesonen,theANT,28
2009,Antti,Karhu,theANT,28
2009,Anita,Hulkkonen,theANT,28
2009,Maiju,Hakala,theANT,28
2009,Reko,Fagerholm,theANT,28
2009,Topi,Särkkä,theANT,28
2009,Teemu,Siikanen,Vismutti,33
2009,Janne,Pulkkinen,Vismutti,33
2009,Tomi,Mielityinen,Vismutti,33
2009,Mikko,Holopainen,Vismutti,33
2009,Juuso,Siitonen,Vismutti,33
2010,Janne,Suortti,ASS,24
2010,Pete,Hyrkäs,ASS,24
2010,Jesse,Meuronen,ASS,24
2010,Timo,Heikkinen,ASS,24
2010,Ville,Kytömäki,ASS,24
2010,Erkka,Holviala,ASS,24
2010,Petteri,Westerholm,ASS,24
2010,Anssi,Tura,ASS,24
2010,Outi,Härkönen,Bi,33
2010,Teemu,Siikanen,Bi,33
2010,Mikko,Holopainen,Bi,33
2010,Janne,Pulkkinen,Bi,33
2010,Tomi,Mielityinen,Bi,33
2010,Juuso,Siitonen,Bi,33
2010,Ilkka,Virta,Dra,11
2010,Otto,Urpelainen,Dra,11
2010,Lauri,Tuimala,Dra,11
2010,Jouni,Sampo,Dra,11
2010,Erkko,Puttonen,Dra,11
2010,Jussi,Markkanen,Dra,11
2010,Jyri,Koistinen,Dra,11
2010,Antti,Knutas,Dra,11
2010,Jani,Havukainen,Dra,11
2010,Yrjö,Hakkarainen,Dra,11
2010,Ville,Varma,GPK,14
2010,Tuomas,Telkkä,GPK,14
2010,Paavo,Leinonen,GPK,14
2010,Niko,Kuikka,GPK,14
2010,Mikko,Kosonen,GPK,14
2010,Jussi,Koskela,GPK,14
2010,Juhana,Repo,GPK,14
2010,Jerker,Brandt,GPK,14
2010,Ioannis,Megas,GPK,14
2010,Ilkka,Nokelainen,GPK,14
2010,Antti,Nousiainen,GPK,14
2010,Harri,Renkonen,GSKC,25
2010,Juuso,Himmanen,GSKC,25
2010,Antti,Hämäläinen,GSKC,25
2010,Mikko,Peni,GSKC,25
2010,Markus,Järvisalo,GSKC,25
2010,Tuomo,Immonen,GSKC,25
2010,Simo,Kaartinen,GSKC,25
2010,Marko,Kupiainen,GSKC,25
2010,Kimmo,Huoman,GSKC,25
2010,Matthias,Kampe,GSKC,25
2010,Sandor,Luukkanen,HeMi,34
2010,Janne,Matikainen,HeMi,34
2010,Veli-Mikko,Ikonen,HeMi,34
2010,Tuomas,Aalto,HeMi,34
2010,Sami,Korhonen,HeMi,34
2010,Riku,Neuvonen,HeMi,34
2010,Aku,Lipsanen,HeMi,34
2010,Ville,Kakkonen,HeMi,34
2010,Kari,Anttonen,KAMU,16
2010,Janne,Hämäläinen,KAMU,16
2010,Mikko,Purhonen,KAMU,16
2010,Elina,Luttunen,KAMU,16
2010,Kaisu,Leino,KAMU,16
2010,Jarno,Parkkinen,KAMU,16
2010,Outi,Matikainen,KAMU,16
2010,Antti,Porkka,KAMU,16
2010,Nina,Tervonen,Kitka,29
2010,Asta,Kujala,Kitka,29
2010,Joona,Hasu,Kitka,29
2010,Ari,Koskimies,Kitka,29
2010,Jenni,Mäenpää,Kitka,29
2010,Saana,Siirilä,Kitka,29
2010,Antti,Latva,Kitka,29
2010,Simo,Kiiski,Kitka,29
2010,Juha,Hakulinen,KVAK,23
2010,Eija,Multanen,KVAK,23
2010,Sara,Tuovinen,KVAK,23
2010,Antti,Paajanen,KVAK,23
2010,Ville,Hietanen,KVAK,23
2010,Elina,Salmela,KVAK,23
2010,Matti,Jaaranen,KVAK,23
2010,Mikko,Salonen,La Sól,36
2010,Mikko,Vainikka,La Sól,36
2010,Ilkka,Kari,La Sól,36
2010,Teemu,Öster,La Sól,36
2010,Juha-Matti,Mantere,La Sól,36
2010,Markus,Ylönen,La Sól,36
2010,Antti,Koivuniemi,La Sól,36
2010,Samu,Uimonen,LMTVO,8
2010,Ilmari,Laakkonen,LMTVO,8
2010,Kari,Hankia,LMTVO,8
2010,Jani,Heimala,LMTVO,8
2010,Sampo,Kokkonen,LMTVO,8
2010,Risto,Tapanen,LMTVO,8
2010,Mika,Hanski,LMTVO,8
2010,Tuomas,Korppi,LMTVO,8
2010,Henrik,Tarkkio,LMTVO,8
2010,Juha,Varis,LMTVO,8
2010,Tuomas,Anttila,Man,30
2010,Fawad,Ahmad,Man,30
2010,Ana-Maria,Suitariu,Man,30
2010,Helmi,Keinonen,Man,30
2010,Kennet,Karlsson,Man,30
2010,Jussi,Tamminen,Man,30
2010,Samuli,Vanninen,Man,30
2010,Pekka,Jääskeläinen,Man,30
2010,Simo,Autio,Man,30
2010,Erik,Holopainen,MPKK,31
2010,Ville,Mattila,MPKK,31
2010,Tomi,Pakarinen,MPKK,31
2010,Simo,Sihvola,MPKK,31
2010,Iitu,Mäkelä,MPKK,31
2010,Samu,Hämäläinen,MPKK,31
2010,Elina,Hakkarainen,MPKK,31
2010,Anu-Maria,Olli,MPKK,31
2010,Kari,Eloranta,MPKK,31
2010,Jari,Havuaho,MPKK,31
2010,Reima,Kokko,MULK,15
2010,Juho-Heikki,Ollikainen,MULK,15
2010,Tiina,Saario,MULK,15
2010,Sami,Ahola,MULK,15
2010,Petrus,Suokas,MULK,15
2010,Jyri,Nousiainen,MULK,15
2010,Mikko,Kuusio,MULK,15
2010,Peter,Bebek,MULK,15
2010,Marjo,Nieminen,MULK,15
2010,Teemu,Puustinen,PaVa,27
2010,Sakari,Luumi,PaVa,27
2010,Uki,Voutilainen,PaVa,27
2010,Matti,Peittilä,PaVa,27
2010,Vesa,Korjula,PaVa,27
2010,Otto,Rossi,PaVa,27
2010,Kalle,Kuusisto,PaVa,27
2010,Heikki,Ollila,PaVa,27
2010,Tuisku,Junni,PN,26
2010,Olli,Holopainen,PN,26
2010,Ville,Rantanen,PN,26
2010,Jalmari,Lehtoaho,PN,26
2010,Eero,Mielonen,PN,26
2010,Tuomas,Melanen,PN,26
2010,Maria,Matveinen,PN,26
2010,Jesse,Tikka,PN,26
2010,Juha,Sumanen,PN,26
2010,Jarmo,Saukkonen,PN,26
2010,Sami,Nummela,Reinot,32
2010,Tuomas,Nevalainen,Reinot,32
2010,Jouni,Räsänen,Reinot,32
2010,Simo,Takala,Reinot,32
2010,Sami,Kontio,Reinot,32
2010,Seppo,Kyynäräinen,Reinot,32
2010,Joni,Kinnunen,Reinot,32
2010,Anni,Hänninen,Reinot,32
2010,Masi,Kähkönen,Reinot,32
2010,Matias,Nurminen,Reinot,32
2010,Henri,Kärkkäinen,The Ant,28
2010,Iida,Ollikainen,The Ant,28
2010,Anita,Hulkkonen,The Ant,28
2010,Riikka,Tervo,The Ant,28
2010,Antti,Karhu,The Ant,28
2010,Maria,Viikilä,The Ant,28
2010,Saku,Kesonen,The Ant,28
2010,Tatu,Kupiainen,The Ant,28
2010,Topi,Särkkä,The Ant,28
2010,Reko,Fagerholm,The Ant,28
2010,Petri,Koivunen,TS,37
2010,Armi,Nurminen,TS,37
2010,Kimmo,Hilden,TS,37
2010,Jacinto Javier,Ramirez Lahti,TS,37
2010,Liisa,Salminen,TS,37
2010,Otto,Varis,TS,37
2010,Antti,Holopainen,TS,37
2010,Ossi,Ikonen,TS,37
2010,Annamaria,Mustonen,TS,37
2010,Mika,Aalto,TS,37
2010,Anna,Sundquist,ÄIJÄT,35
2010,Sonja,Tuovinen,ÄIJÄT,35
2010,Tiina,Saikko,ÄIJÄT,35
2010,Pia,Kaila,ÄIJÄT,35
2010,Maaren,Ali-Marttila,ÄIJÄT,35
2010,Aino-Mari,Keskinen,ÄIJÄT,35
2011,Pete,Hyrkäs,ASS,24
2011,Ville,Kytömäki,ASS,24
2011,Janne,Suortti,ASS,24
2011,Jesse,Meuronen,ASS,24
2011,Erkka,Holviala,ASS,24
2011,Petteri,Westerholm,ASS,24
2011,Anssi,Tura,ASS,24
2011,Teemu,Siikanen,Bi,33
2011,Janne,Pulkkinen,Bi,33
2011,Mikko,Holopainen,Bi,33
2011,Tomi,Mielityinen,Bi,33
2011,Juuso,Siitonen,Bi,33
2011,Jouni,Sampo,Dra,11
2011,Erkko,Puttonen,Dra,11
2011,Antti,Knutas,Dra,11
2011,Ilkka,Virta,Dra,11
2011,Jyri,Koistinen,Dra,11
2011,Lauri,Tuimala,Dra,11
2011,Katja,Talvirinne,Dra,11
2011,Yrjö,Hakkarainen,Dra,11
2011,Jyri,Nyman,FSKA,41
2011,Jussi,Ojalainen,FSKA,41
2011,Olli,Holopainen,FSKA,41
2011,Ville,Rantanen,FSKA,41
2011,Tuomas,Suikkanen,FSKA,41
2011,Teemu,Puustinen,FSKA,41
2011,Sakari,Luumi,FSKA,41
2011,Mikko,Kosonen,GPK,14
2011,Jussi,Koskela,GPK,14
2011,Tuomas,Telkkä,GPK,14
2011,Antti,Nousiainen,GPK,14
2011,Jerker,Brandt,GPK,14
2011,Ilkka,Nokelainen,GPK,14
2011,Juhana,Repo,GPK,14
2011,Ville,Varma,GPK,14
2011,Niko,Kuikka,GPK,14
2011,Ioannis,Megas,GPK,14
2011,Paavo,Leinonen,GPK,14
2011,Tuomo,Immonen,GSKC,25
2011,Antti,Turpeinen,GSKC,25
2011,Markus,Järvisalo,GSKC,25
2011,Jussi,Kauppila,GSKC,25
2011,Antti,Hämäläinen,GSKC,25
2011,Lauri,Pontela,GSKC,25
2011,Henri,Petrow,GSKC,25
2011,Harri,Renkonen,GSKC,25
2011,Mikko,Peni,GSKC,25
2011,Simo,Kaartinen,GSKC,25
2011,Oona,Takala,Hauki,38
2011,Rosa,Rosenlund,Hauki,38
2011,Julius,Hytti,Hauki,38
2011,Jenni,Oksanen,Hauki,38
2011,Anni,Ylönen,Hauki,38
2011,Esko,Väänänen,Hauki,38
2011,Santeri,Kiljunen,Hauki,38
2011,Lassi,Uusitalo,Hauki,38
2011,Kalle,Kinnunen,Hauki,38
2011,Janne,Kiljunen,Hauki,38
2011,Juho,Toivonen,Hauki,38
2011,Sampo,Saarenpää,HeMi,34
2011,Sami,Korhonen,HeMi,34
2011,Ville,Vesterinen,HeMi,34
2011,Tuomas,Aalto,HeMi,34
2011,Jani,Mikkonen,HeMi,34
2011,Ville,Kakkonen,HeMi,34
2011,Aku,Lipsanen,HeMi,34
2011,Sami,Savioja,HeMi,34
2011,Riku,Neuvonen,HeMi,34
2011,Sami,Ahola,KCR,39
2011,Mikko,Kuusio,KCR,39
2011,Juho-Heikki,Ollikainen,KCR,39
2011,Otto,Rossi,KCR,39
2011,Simo,Takala,KCR,39
2011,Matias,Nurminen,KCR,39
2011,Masi,Kähkönen,KCR,39
2011,Jouni,Räsänen,KCR,39
2011,Sami,Kontio,KCR,39
2011,Joni,Kinnunen,KCR,39
2011,Mikko,Myllymäki,Krk-10,40
2011,Ville,Hakonen,Krk-10,40
2011,Olli,Haapamäki,Krk-10,40
2011,Matias,Henttonen,Krk-10,40
2011,Sami,Kapanen,Krk-10,40
2011,Henri,Laamanen,Krk-10,40
2011,Patrik,Mikkola,Krk-10,40
2011,Pekka,Gröhn,Krk-10,40
2011,Sara,Tuovinen,KVAK,23
2011,Elina,Salmela,KVAK,23
2011,Antti,Paajanen,KVAK,23
2011,Eija,Multanen,KVAK,23
2011,Ville,Hietanen,KVAK,23
2011,Juha,Hakulinen,KVAK,23
2011,Matti,Jaaranen,KVAK,23
2011,Markus,Ylönen,La Sól,36
2011,Mikko,Vainikka,La Sól,36
2011,Mikko,Salonen,La Sól,36
2011,Antti,Koivuniemi,La Sól,36
2011,Ilkka,Kari,La Sól,36
2011,Teemu,Öster,La Sól,36
2011,Pasi,Kortelainen,LMTVO,8
2011,Juha,Varis,LMTVO,8
2011,Samu,Uimonen,LMTVO,8
2011,Henrik,Tarkkio,LMTVO,8
2011,Risto,Tapanen,LMTVO,8
2011,Ilmari,Laakkonen,LMTVO,8
2011,Tuomas,Korppi,LMTVO,8
2011,Mika,Hanski,LMTVO,8
2011,Heikki,Hämäläinen,MINT,42
2011,Timo,Heikkinen,MINT,42
2011,Nina,Tervonen,MINT,42
2011,Saana,Siirilä,MINT,42
2011,Jenni,Mäenpää,MINT,42
2011,Ari,Koskimies,MINT,42
2011,Antti,Latva,MINT,42
2011,Joona,Hasu,MINT,42
2011,Simo,Kiiski,MINT,42
2011,Juha,Sumanen,Panis,26
2011,Eero,Mielonen,Panis,26
2011,Ida,Koskinen,Panis,26
2011,Maria,Matveinen,Panis,26
2011,Jesse,Tikka,Panis,26
2011,Tuomas,Melanen,Panis,26
2011,Jarmo,Saukkonen,Panis,26
2011,Tilly,Sainila,Panis,26
2011,Jere,Elfving,Panis,26
2011,Henna,Ihalainen,Panis,26
2011,Jussi,Tamminen,PaVa,27
2011,Petrus,Suokas,PaVa,27
2011,Heikki,Ollila,PaVa,27
2011,Tuomas,Nevalainen,PaVa,27
2011,Uki,Voutilainen,PaVa,27
2011,Tiina,Saario,PaVa,27
2011,Matti,Peittilä,PaVa,27
2011,Vesa,Korjula,PaVa,27
2011,Kalle,Kuusisto,PaVa,27
2011,Ilari,Tanskanen,ROKU,43
2011,Atte,Jääskeläinen,ROKU,43
2011,Kari,Eloranta,ROKU,43
2011,Tomi,Pakarinen,ROKU,43
2011,Samu,Hämäläinen,ROKU,43
2011,Iitu,Mäkelä,ROKU,43
2011,Simo,Sihvola,ROKU,43
2011,Jari,Havuaho,ROKU,43
2011,Laura,Ylitalo,the Ant,28
2011,Juhani,Pouta,the Ant,28
2011,Tatu,Kupiainen,the Ant,28
2011,Antti,Karhu,the Ant,28
2011,Reko,Fagerholm,the Ant,28
2011,Maria,Viikilä,the Ant,28
2011,Saku,Kesonen,the Ant,28
2011,Topi,Särkkä,the Ant,28
2011,Jacinto Javier,Ramirez Lahti,TS,37
2011,Annamaria,Mustonen,TS,37
2011,Antti,Holopainen,TS,37
2011,Mikko,Kärkkäinen,TS,37
2011,Kimmo,Hilden,TS,37
2011,Liisa,Salminen,TS,37
2011,Ossi,Ikonen,TS,37
2011,Armi,Nurminen,TS,37
2011,Petri,Koivunen,TS,37
2011,Päivi,Hyyryläinen,ÄIJÄT,35
2011,Henna,Hartikainen,ÄIJÄT,35
2011,Anu-Maria,Olli,ÄIJÄT,35
2011,Elina,Hakkarainen,ÄIJÄT,35
2011,Maaren,Ali-Marttila,ÄIJÄT,35
2011,Tiina,Saikko,ÄIJÄT,35
2011,Sonja,Tuovinen,ÄIJÄT,35
2011,Pia,Kaila,ÄIJÄT,35
2011,Anna,Sundquist,ÄIJÄT,35
2012,Risto,Tapanen,AK-47,44
2012,Juha,Varis,AK-47,44
2012,Pasi,Kortelainen,AK-47,44
2012,Simo,Takala,AK-47,44
2012,Riku,Neuvonen,AK-47,44
2012,Aku,Lipsanen,AK-47,44
2012,Tuomas,Korppi,AK-47,44
2012,Matias,Nurminen,AK-47,44
2012,Tomi,Mielityinen,AK-47,44
2012,Juuso,Siitonen,AK-47,44
2012,Pete,Hyrkäs,ASS,24
2012,Janne,Suortti,ASS,24
2012,Ville,Kytömäki,ASS,24
2012,Jesse,Meuronen,ASS,24
2012,Erkka,Holviala,ASS,24
2012,Petteri,Westerholm,ASS,24
2012,Anssi,Tura,ASS,24
2012,Anna-Maria,Talonpoika,Dra,11
2012,Antti,Knutas,Dra,11
2012,Yrjö,Hakkarainen,Dra,11
2012,Katja,Talvirinne,Dra,11
2012,Ilkka,Virta,Dra,11
2012,Erkko,Puttonen,Dra,11
2012,Jouni,Sampo,Dra,11
2012,Lauri,Tuimala,Dra,11
2012,Jyri,Koistinen,Dra,11
2012,Robert,Heikkinen,FSKA,41
2012,Olli,Holopainen,FSKA,41
2012,Ville,Rantanen,FSKA,41
2012,Jussi,Ojalainen,FSKA,41
2012,Teemu,Puustinen,FSKA,41
2012,Tuomas,Suikkanen,FSKA,41
2012,Sakari,Luumi,FSKA,41
2012,Ilkka,Nokelainen,GPK,14
2012,Mikko,Kuusio,GPK,14
2012,Karlo,Haapiainen,GPK,14
2012,Jerker,Brandt,GPK,14
2012,Niko,Kuikka,GPK,14
2012,Ioannis,Megas,GPK,14
2012,Jussi,Koskela,GPK,14
2012,Paavo,Leinonen,GPK,14
2012,Juhana,Repo,GPK,14
2012,Ville,Varma,GPK,14
2012,Tuomo,Immonen,GSKC,25
2012,Henri,Petrow,GSKC,25
2012,Mikko,Peni,GSKC,25
2012,Antti,Hämäläinen,GSKC,25
2012,Matthias,Kampe,GSKC,25
2012,Jyri,Liukko,GSKC,25
2012,Järvisalo,Markus,GSKC,25
2012,Masi,Kähkönen,GSKC,25
2012,Jussi,Kauppila,GSKC,25
2012,Simo,Kaartinen,GSKC,25
2012,Jasmin,Ruotsalo,HUTI,45
2012,Tommi,Johansson,HUTI,45
2012,Henri,Heikura,HUTI,45
2012,Ville,Lintunen,HUTI,45
2012,Niko,Pullinen,HUTI,45
2012,Niina,Virtanen,HUTI,45
2012,Maiju,Kultanen,HUTI,45
2012,Jyri,Nyman,HUTI,45
2012,Jaakko,Leino,KAMU,16
2012,Risto,Hyyryläinen,KAMU,16
2012,Timo,Hakkarainen,KAMU,16
2012,Liisa,Salminen,KAMU,16
2012,Nanna,Jaakkola,KAMU,16
2012,Katja,Helander,KAMU,16
2012,Tommi,Koso,KAMU,16
2012,Elina,Hakkarainen,KAMU,16
2012,Leea,Heiskanen,KAMU,16
2012,Anu-Maria,Olli,KAMU,16
2012,Kalle,Reunanen,KorSa,46
2012,Miika,Rantala,KorSa,46
2012,Anssi,Rantanen,KorSa,46
2012,Julius,Hytti,KorSa,46
2012,Santeri,Kiljunen,KorSa,46
2012,Teemu,Metsola,KorSa,46
2012,Petteri,Raunio,KorSa,46
2012,Antti,Taponen,KorSa,46
2012,Henri,Syyslahti,KorSa,46
2012,Lassi,Uusitalo,KorSa,46
2012,Mika,Nykänen,La Sól,36
2012,Markus,Ylönen,La Sól,36
2012,Juha-Matti,Mantere,La Sól,36
2012,Antti,Koivuniemi,La Sól,36
2012,Ilkka,Kari,La Sól,36
2012,Mikko,Holopainen,La Sól,36
2012,Mikko,Vainikka,La Sól,36
2012,Mikko,Salonen,La Sól,36
2012,Teemu,Öster,La Sól,36
2012,Nina,Tervonen,MINT,42
2012,Heikki,Hämäläinen,MINT,42
2012,Timo,Heikkinen,MINT,42
2012,Ari,Koskimies,MINT,42
2012,Saana,Siirilä,MINT,42
2012,Antti,Latva,MINT,42
2012,Joona,Hasu,MINT,42
2012,Simo,Kiiski,MINT,42
2012,Matti,Jaaranen,Panis,26
2012,Tilly,Sainila,Panis,26
2012,Jarmo,Saukkonen,Panis,26
2012,Henna,Ihalainen,Panis,26
2012,Jesse,Tikka,Panis,26
2012,Timo,Vornamo,Panis,26
2012,Juha,Sumanen,Panis,26
2012,Ida,Koskinen,Panis,26
2012,Eero,Mielonen,Panis,26
2012,Tuomas,Melanen,Panis,26
2012,Jouni,Räsänen,PaVa,27
2012,Juho-Heikki,Ollikainen,PaVa,27
2012,Sami,Kontio,PaVa,27
2012,Heikki,Ollila,PaVa,27
2012,Petrus,Suokas,PaVa,27
2012,Tuomas,Nevalainen,PaVa,27
2012,Kalle,Kuusisto,PaVa,27
2012,Matti,Peittilä,PaVa,27
2012,Uki,Voutilainen,PaVa,27
2012,Markku,Lindqvist,RaLä,47
2012,Pekka,Gröhn,RaLä,47
2012,Henri,Laamanen,RaLä,47
2012,Sami,Kapanen,RaLä,47
2012,Olli,Mansikkaniemi,RaLä,47
2012,Olli,Haapamäki,RaLä,47
2012,Ville,Hakonen,RaLä,47
2012,Patrik,Mikkola,RaLä,47
2012,Mikko,Myllymäki,RaLä,47
2012,Jermu,Mäisti,ROKU,43
2012,Mikko,Kipinoinen,ROKU,43
2012,Kari,Eloranta,ROKU,43
2012,Tomi,Pakarinen,ROKU,43
2012,Iitu,Mäkelä,ROKU,43
2012,Simo,Sihvola,ROKU,43
2012,Jari,Havuaho,ROKU,43
2012,Samu,Hämäläinen,ROKU,43
2012,Joni,Kinnunen,SKP,48
2012,Ilari,Tanskanen,SKP,48
2012,Juuso,Himmanen,SKP,48
2012,Mikko,Falkenberg,SKP,48
2012,Sami,Aalto,SKP,48
2012,Jarkko,Laurikainen,SKP,48
2012,Rami,Koivula,SKP,48
2012,Mikko,Poutiainen,SKP,48
2012,Harri,Renkonen,SKP,48
2012,Oskari,Salmenhaara,The Ant,28
2012,Maria,Viikilä,The Ant,28
2012,Topi,Särkkä,The Ant,28
2012,Laura,Ylitalo,The Ant,28
2012,Reko,Fagerholm,The Ant,28
2012,Tatu,Kupiainen,The Ant,28
2012,Antti,Karhu,The Ant,28
2012,Saku,Kesonen,The Ant,28
2012,Nurminen,Armi,TS,37
2012,Kärkkäinen,Mikko,TS,37
2012,Ikonen,Ossi,TS,37
2012,Hilden,Kimmo,TS,37
2012,Holopainen,Antti,TS,37
2012,Aalto,Mika,TS,37
2012,Petri,Koivunen,TS,37
2013,Anssi,Tura,ASS,24
2013,Janne,Suortti,ASS,24
2013,Petteri,Westerholm,ASS,24
2013,Ville,Kytömäki,ASS,24
2013,Jesse,Meuronen,ASS,24
2013,Erkka,Holviala,ASS,24
2013,Pete,Hyrkäs,ASS,24
2013,Ilkka,Virta,Dra,11
2013,Jyri,Koistinen,Dra,11
2013,Yrjö,Hakkarainen,Dra,11
2013,Lauri,Tuimala,Dra,11
2013,Jouni,Sampo,Dra,11
2013,Katja,Talvirinne,Dra,11
2013,Ilmari,Laakkonen,Dra,11
2013,Katja Marika,Savolainen,Dra,11
2013,Sakari,Luumi,FSKA,41
2013,Teemu,Puustinen,FSKA,41
2013,Tuomas,Suikkanen,FSKA,41
2013,Teemu,Rantasalo,FSKA,41
2013,Henri,Kärkkäinen,FSKA,41
2013,Olli,Holopainen,FSKA,41
2013,Ville,Rantanen,FSKA,41
2013,Robert,Heikkinen,FSKA,41
2013,Jussi,Ojalainen,FSKA,41
2013,Ville,Varma,GPK,14
2013,Mikko,Kuusio,GPK,14
2013,Juhana,Repo,GPK,14
2013,Ilkka,Nokelainen,GPK,14
2013,Paavo,Leinonen,GPK,14
2013,Esa-Pekka,Räsänen,GPK,14
2013,Ioannis,Megas,GPK,14
2013,Jussi,Koskela,GPK,14
2013,Jerker,Brandt,GPK,14
2013,Tuomas,Telkkä,GPK,14
2013,Ville,Vesterinen,GPK,14
2013,Simo,Kaartinen,GSKC,25
2013,Masi,Kähkönen,GSKC,25
2013,Henri,Petrow,GSKC,25
2013,Laura,Poikajärvi,GSKC,25
2013,Tuomo,Immonen,GSKC,25
2013,Pekka,Jaaranen,GSKC,25
2013,teemu,pöysä,GSKC,25
2013,Jyri,Liukko,GSKC,25
2013,seppo,kyynäräinen,GSKC,25
2013,Mikko,Peni,GSKC,25
2013,Jyri,Nyman,HUTI,45
2013,Saku,Kesonen,HUTI,45
2013,Oskari,Salmenhaara,HUTI,45
2013,Tommi,Johansson,HUTI,45
2013,Laura,Ylitalo,HUTI,45
2013,Henri,Heikura,HUTI,45
2013,Niko,Pullinen,HUTI,45
2013,Ville,Lintunen,HUTI,45
2013,Maiju,Kultanen,HUTI,45
2013,Niina ,Virtanen,HUTI,45
2013,Harri,Renkonen,KC SKP,48
2013,Rami,Koivula,KC SKP,48
2013,Mikko,Falkenberg,KC SKP,48
2013,Ilari,Tanskanen,KC SKP,48
2013,Sami,Aalto,KC SKP,48
2013,Mikko,Poutiainen,KC SKP,48
2013,Niko,Sievänen,KC SKP,48
2013,Juuso,Himmanen,KC SKP,48
2013,Jarkko,Laurikainen,KC SKP,48
2013,Henri,Syyslahti,KorSa,46
2013,Teemu,Metsola,KorSa,46
2013,Santeri,Kiljunen,KorSa,46
2013,Lassi,Uusitalo,KorSa,46
2013,Antti,Taponen,KorSa,46
2013,Julius,Hytti,KorSa,46
2013,Kim,Koivula,KorSa,46
2013,Katja,Helander,Kyrpä,49
2013,Lasse,Rantaniemi,Kyrpä,49
2013,Maisa,Kalliokoski,Kyrpä,49
2013,Jani,Pöyhönen,Kyrpä,49
2013,Mika,Myötyri,Kyrpä,49
2013,Noora,Pehrman,Kyrpä,49
2013,Tommi,Koso,Kyrpä,49
2013,Risto,Hyyryläinen,Kyrpä,49
2013,Mikko,Holopainen,La Sól,36
2013,Mika,Nykänen,La Sól,36
2013,Markus,Ylönen,La Sól,36
2013,Antti,Koivuniemi,La Sól,36
2013,Ilkka,Kari,La Sól,36
2013,Mikko,Vainikka,La Sól,36
2013,Juha-Matti,Mantere,La Sól,36
2013,Teemu,Öster,La Sól,36
2013,Mikko,Salonen,La Sól,36
2013,Simo,Kiiski,MINT,42
